enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
27948,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,100-500,Pvt Ltd,>4,7,0
10459,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,5,50-99,Pvt Ltd,never,40,0
27666,city_83,0.923,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,<10,Early Stage Startup,2,45,0
2910,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,14,50-99,Funded Startup,3,72,0
6047,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,Humanities,4,100-500,Pvt Ltd,2,76,0
7694,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,>4,39,0
23944,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,500-999,Pvt Ltd,1,18,0
23897,city_114,0.926,Male,No relevent experience,no_enrollment,Graduate,STEM,10,Oct-49,Pvt Ltd,1,10,0
28049,city_103,0.92,Female,No relevent experience,no_enrollment,Graduate,STEM,5,50-99,Public Sector,1,6,0
11894,city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,STEM,15,500-999,Funded Startup,1,15,1
19845,city_98,0.949,Female,Has relevent experience,no_enrollment,Masters,STEM,6,10000+,Public Sector,1,3,0
9553,city_21,0.624,Female,Has relevent experience,no_enrollment,Graduate,STEM,8,1000-4999,Pvt Ltd,2,220,1
6870,city_21,0.624,Female,Has relevent experience,no_enrollment,Graduate,STEM,9,500-999,Pvt Ltd,>4,36,1
17690,city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,Arts,<1,1000-4999,Pvt Ltd,1,73,0
4712,city_67,0.855,Female,Has relevent experience,Part time course,Graduate,STEM,5,Oct-49,Early Stage Startup,1,48,0
13215,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,>4,20,1
33376,city_16,0.91,Female,Has relevent experience,no_enrollment,Masters,Business Degree,8,1000-4999,Public Sector,4,74,0
24856,city_160,0.92,Female,Has relevent experience,Part time course,Graduate,STEM,14,1000-4999,Pvt Ltd,>4,39,0
26286,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,2,50-99,Early Stage Startup,1,124,0
8862,city_89,0.925,Female,Has relevent experience,no_enrollment,Graduate,STEM,10,1000-4999,Pvt Ltd,>4,162,1
33168,city_21,0.624,Female,Has relevent experience,Full time course,Masters,STEM,<1,<10,Pvt Ltd,1,29,1
5869,city_64,0.666,Female,Has relevent experience,no_enrollment,Graduate,STEM,10,50-99,Pvt Ltd,4,54,0
28110,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,57,0
11873,city_46,0.762,Male,No relevent experience,no_enrollment,Phd,STEM,14,100-500,Public Sector,never,188,0
31080,city_10,0.895,Male,Has relevent experience,Full time course,Graduate,STEM,9,100-500,Pvt Ltd,2,10,1
26293,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,16,5000-9999,Pvt Ltd,1,88,0
13069,city_102,0.804,Male,Has relevent experience,no_enrollment,Masters,STEM,9,5000-9999,Pvt Ltd,4,117,0
13260,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,100-500,Pvt Ltd,2,18,0
27680,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,1,188,0
31085,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,Humanities,>20,50-99,Pvt Ltd,2,18,0
10148,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,Oct-49,Pvt Ltd,4,74,0
27256,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,<1,10000+,Pvt Ltd,1,12,0
1259,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,Oct-49,Early Stage Startup,>4,35,0
25662,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,1,113,0
10385,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,16,0
11157,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,3,110,0
1287,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,2,6,0
7940,city_157,0.769,Male,Has relevent experience,no_enrollment,Masters,STEM,9,Oct-49,Pvt Ltd,1,86,0
6535,city_21,0.624,Female,Has relevent experience,no_enrollment,Graduate,STEM,5,500-999,Pvt Ltd,1,100,1
8984,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,3,10000+,Pvt Ltd,1,25,0
26326,city_103,0.92,Female,Has relevent experience,Part time course,Graduate,STEM,15,10000+,Other,>4,65,1
7690,city_21,0.624,Female,Has relevent experience,no_enrollment,Masters,STEM,8,5000-9999,Pvt Ltd,>4,36,1
8790,city_160,0.92,Female,Has relevent experience,no_enrollment,Graduate,Humanities,3,50-99,Public Sector,2,46,0
10702,city_98,0.949,Female,Has relevent experience,Full time course,Graduate,STEM,16,<10,Early Stage Startup,3,152,0
213,city_21,0.624,Female,Has relevent experience,no_enrollment,Masters,STEM,3,50-99,Early Stage Startup,1,22,1
20686,city_136,0.897,Female,Has relevent experience,no_enrollment,Masters,STEM,2,1000-4999,Pvt Ltd,1,56,0
27997,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,Humanities,4,50-99,Funded Startup,1,162,0
8572,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,Business Degree,2,50-99,Pvt Ltd,1,222,0
20651,city_21,0.624,Female,Has relevent experience,no_enrollment,Masters,STEM,3,1000-4999,NGO,1,6,1
10934,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Funded Startup,1,134,0
8303,city_13,0.827,Female,Has relevent experience,no_enrollment,Masters,STEM,6,100-500,Pvt Ltd,1,130,0
24745,city_150,0.698,Female,Has relevent experience,Part time course,Graduate,STEM,<1,5000-9999,Public Sector,1,8,1
2452,city_136,0.897,Female,No relevent experience,no_enrollment,Masters,STEM,6,500-999,Public Sector,4,72,0
26124,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,4,4,0
7083,city_116,0.743,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,3,157,0
27911,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,10000+,Pvt Ltd,1,168,0
30528,city_136,0.897,Male,Has relevent experience,Part time course,Graduate,STEM,3,5000-9999,Pvt Ltd,1,31,0
25988,city_36,0.893,Male,Has relevent experience,no_enrollment,Masters,STEM,17,100-500,Pvt Ltd,>4,7,0
12518,city_138,0.836,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,1000-4999,Pvt Ltd,1,81,0
17266,city_75,0.939,Male,Has relevent experience,Part time course,Graduate,STEM,9,<10,Early Stage Startup,1,114,0
9882,city_104,0.924,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,1,35,0
11775,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,Oct-49,Pvt Ltd,3,94,0
26774,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,<10,Funded Startup,1,45,0
10361,city_46,0.762,Male,Has relevent experience,no_enrollment,Graduate,Other,>20,<10,Pvt Ltd,never,172,0
838,city_73,0.754,Male,Has relevent experience,Part time course,Graduate,STEM,11,100-500,Pvt Ltd,>4,91,0
25772,city_103,0.92,Male,Has relevent experience,no_enrollment,Phd,Arts,1,50-99,Funded Startup,1,62,1
29751,city_50,0.896,Male,Has relevent experience,no_enrollment,Masters,Business Degree,>20,Oct-49,Pvt Ltd,>4,168,0
13692,city_102,0.804,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,50-99,Pvt Ltd,1,79,0
11172,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,1,138,0
20417,city_102,0.804,Female,Has relevent experience,no_enrollment,Graduate,STEM,13,50-99,Pvt Ltd,>4,26,0
32895,city_21,0.624,Female,Has relevent experience,no_enrollment,Graduate,STEM,8,5000-9999,Pvt Ltd,2,66,0
11881,city_160,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,11,50-99,Pvt Ltd,>4,45,0
1799,city_102,0.804,Female,Has relevent experience,no_enrollment,Masters,STEM,14,<10,Pvt Ltd,>4,92,0
18467,city_40,0.776,Female,Has relevent experience,no_enrollment,Masters,STEM,15,1000-4999,Pvt Ltd,2,25,0
929,city_138,0.836,Female,No relevent experience,no_enrollment,Masters,STEM,6,500-999,Funded Startup,1,22,0
24602,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,NGO,1,17,0
30272,city_103,0.92,Female,No relevent experience,Full time course,Graduate,STEM,4,10000+,Public Sector,1,69,0
8531,city_16,0.91,Female,Has relevent experience,no_enrollment,Graduate,Humanities,>20,50-99,Pvt Ltd,1,28,0
31641,city_103,0.92,Female,No relevent experience,Full time course,Masters,STEM,>20,5000-9999,Public Sector,>4,4,0
2561,city_104,0.924,Female,Has relevent experience,no_enrollment,Masters,STEM,7,<10,Funded Startup,3,75,0
3788,city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,STEM,>20,5000-9999,Other,>4,46,0
3402,city_21,0.624,Female,No relevent experience,Full time course,Graduate,STEM,5,Oct-49,Funded Startup,1,32,0
4888,city_67,0.855,Female,Has relevent experience,no_enrollment,Graduate,Other,3,100-500,Pvt Ltd,1,42,0
1369,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,10000+,Pvt Ltd,1,232,0
25674,city_71,0.884,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,Oct-49,Pvt Ltd,4,14,0
30210,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,2,100-500,Pvt Ltd,2,149,0
31160,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,100-500,Pvt Ltd,1,13,1
11375,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,100-500,Pvt Ltd,1,50,0
25040,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,4,Oct-49,Pvt Ltd,2,13,1
12418,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,Oct-49,Pvt Ltd,1,55,0
16754,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,>4,57,0
16235,city_75,0.939,Male,No relevent experience,Part time course,Graduate,STEM,11,10000+,Public Sector,1,26,0
2981,city_36,0.893,Male,Has relevent experience,Part time course,Graduate,Humanities,17,50-99,Pvt Ltd,>4,26,0
13179,city_50,0.896,Male,Has relevent experience,no_enrollment,Masters,STEM,10,50-99,Pvt Ltd,1,122,0
4127,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,10,10000+,Pvt Ltd,2,101,0
22454,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,10000+,Pvt Ltd,2,23,1
773,city_16,0.91,Male,Has relevent experience,Full time course,Graduate,STEM,15,1000-4999,Pvt Ltd,1,37,0
5382,city_136,0.897,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,>4,45,0
3308,city_104,0.924,Female,Has relevent experience,no_enrollment,Masters,STEM,2,50-99,Pvt Ltd,1,60,0
26125,city_160,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,13,100-500,Funded Startup,1,66,0
15759,city_16,0.91,Female,Has relevent experience,Full time course,Graduate,Arts,12,100-500,Pvt Ltd,1,6,0
17404,city_16,0.91,Female,Has relevent experience,no_enrollment,Masters,STEM,15,50-99,Pvt Ltd,1,124,0
9663,city_74,0.579,Female,Has relevent experience,no_enrollment,Graduate,STEM,1,Oct-49,Pvt Ltd,1,47,0
25189,city_114,0.926,Female,Has relevent experience,no_enrollment,Graduate,STEM,19,Oct-49,Pvt Ltd,4,70,0
10673,city_159,0.843,Female,Has relevent experience,no_enrollment,Graduate,STEM,13,<10,Pvt Ltd,4,44,1
25467,city_103,0.92,Female,No relevent experience,no_enrollment,Masters,STEM,10,50-99,Pvt Ltd,4,56,0
23890,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,9,500-999,Pvt Ltd,2,112,0
26384,city_83,0.923,Female,Has relevent experience,no_enrollment,Graduate,STEM,5,5000-9999,Pvt Ltd,1,54,0
20022,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,Arts,>20,50-99,Pvt Ltd,2,100,0
12429,city_114,0.926,Female,No relevent experience,Full time course,Graduate,STEM,5,5000-9999,Public Sector,1,110,0
23378,city_21,0.624,Female,Has relevent experience,Full time course,Graduate,STEM,<1,50-99,Early Stage Startup,1,36,0
29462,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,Humanities,5,<10,NGO,1,15,0
29150,city_114,0.926,Female,No relevent experience,no_enrollment,Graduate,STEM,4,1000-4999,Pvt Ltd,never,104,0
22821,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,100-500,Public Sector,3,37,0
32991,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,1,47,0
33296,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,Other,10,<10,Pvt Ltd,1,39,0
14559,city_71,0.884,Male,Has relevent experience,no_enrollment,Masters,STEM,2,<10,Pvt Ltd,2,10,0
28023,city_134,0.698,Male,No relevent experience,no_enrollment,Masters,STEM,12,500-999,NGO,1,157,0
31817,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,No Major,16,100-500,Pvt Ltd,3,53,0
8006,city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,Oct-49,Pvt Ltd,1,142,0
16647,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,100-500,Pvt Ltd,2,55,0
6229,city_114,0.926,Male,No relevent experience,Full time course,Graduate,STEM,1,Oct-49,Funded Startup,1,139,1
25813,city_99,0.915,Male,No relevent experience,no_enrollment,Graduate,STEM,2,100-500,Public Sector,1,31,0
16581,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,Oct-49,Pvt Ltd,2,14,0
7658,city_101,0.558,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,<10,Pvt Ltd,1,80,0
20488,city_77,0.83,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Pvt Ltd,1,43,0
12753,city_102,0.804,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,10000+,Pvt Ltd,1,44,0
13380,city_136,0.897,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,Oct-49,Pvt Ltd,1,21,0
11309,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,11,100-500,Pvt Ltd,3,84,0
20396,city_115,0.789,Female,Has relevent experience,Full time course,Phd,STEM,8,100-500,Pvt Ltd,>4,11,0
21994,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,Humanities,8,50-99,Pvt Ltd,2,81,0
10165,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,3,500-999,Funded Startup,2,19,0
31459,city_16,0.91,Female,Has relevent experience,no_enrollment,Masters,Humanities,4,100-500,Pvt Ltd,2,74,0
27828,city_21,0.624,Female,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,Pvt Ltd,2,30,0
8195,city_16,0.91,Female,Has relevent experience,no_enrollment,Graduate,STEM,2,50-99,Funded Startup,1,84,0
20974,city_103,0.92,Female,No relevent experience,no_enrollment,Graduate,Humanities,3,50-99,Funded Startup,2,24,0
11547,city_40,0.776,Female,Has relevent experience,no_enrollment,Graduate,STEM,2,Oct-49,Pvt Ltd,1,15,0
4733,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,Humanities,>20,1000-4999,Pvt Ltd,4,96,0
27092,city_114,0.926,Female,No relevent experience,Full time course,Graduate,STEM,10,1000-4999,Public Sector,4,28,0
4276,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,Arts,2,10000+,Pvt Ltd,1,92,0
30649,city_70,0.698,Female,Has relevent experience,Full time course,Graduate,STEM,9,50-99,Pvt Ltd,1,95,1
31332,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Funded Startup,1,31,0
8688,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,6,100-500,Pvt Ltd,1,44,0
30289,city_103,0.92,Male,Has relevent experience,Part time course,Masters,STEM,11,500-999,Public Sector,>4,102,0
29179,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,Oct-49,Pvt Ltd,4,286,0
2632,city_28,0.939,Male,No relevent experience,no_enrollment,Phd,STEM,>20,<10,Pvt Ltd,>4,98,0
6571,city_90,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,50-99,Pvt Ltd,1,47,0
19789,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,13,50-99,Pvt Ltd,>4,2,1
31885,city_100,0.887,Male,No relevent experience,no_enrollment,Graduate,Humanities,15,100-500,Public Sector,>4,86,0
8928,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,Oct-49,Pvt Ltd,2,110,0
19185,city_50,0.896,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,Oct-49,Pvt Ltd,4,28,1
14313,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,2,134,1
19106,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,50-99,Pvt Ltd,>4,68,0
28519,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,500-999,Pvt Ltd,1,34,1
21895,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,12,Oct-49,Pvt Ltd,1,113,0
22908,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,19,Oct-49,Pvt Ltd,1,16,1
4094,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,14,50-99,Funded Startup,1,54,0
23939,city_114,0.926,Male,No relevent experience,Full time course,Graduate,STEM,7,Oct-49,Public Sector,4,46,0
942,city_16,0.91,Female,Has relevent experience,no_enrollment,Graduate,STEM,12,Oct-49,Pvt Ltd,1,84,0
7318,city_26,0.698,Female,Has relevent experience,no_enrollment,Graduate,STEM,6,100-500,Pvt Ltd,1,22,0
20346,city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,Arts,1,<10,Early Stage Startup,1,78,0
18826,city_16,0.91,Female,Has relevent experience,no_enrollment,Graduate,STEM,17,1000-4999,Pvt Ltd,1,3,0
11321,city_103,0.92,Female,Has relevent experience,Part time course,Graduate,STEM,18,100-500,Public Sector,>4,244,0
13394,city_136,0.897,Female,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,1,79,0
20532,city_23,0.899,Female,Has relevent experience,no_enrollment,Graduate,STEM,16,<10,Funded Startup,1,31,0
24089,city_21,0.624,Female,Has relevent experience,no_enrollment,Graduate,STEM,<1,Oct-49,Pvt Ltd,1,16,1
30513,city_61,0.913,Female,Has relevent experience,no_enrollment,Graduate,STEM,9,500-999,Pvt Ltd,1,71,0
18603,city_160,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,5,10000+,Pvt Ltd,1,102,0
20395,city_19,0.682,Female,Has relevent experience,no_enrollment,Graduate,STEM,7,5000-9999,Pvt Ltd,1,23,1
26360,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,16,Oct-49,Pvt Ltd,1,29,0
26155,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,Humanities,17,1000-4999,Pvt Ltd,1,20,0
31983,city_16,0.91,Female,Has relevent experience,no_enrollment,Graduate,Humanities,18,50-99,Pvt Ltd,1,134,0
13668,city_136,0.897,Female,Has relevent experience,no_enrollment,Masters,STEM,2,50-99,Funded Startup,1,33,0
2261,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,1000-4999,Pvt Ltd,2,17,0
27129,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,4,500-999,Pvt Ltd,2,84,1
26945,city_114,0.926,Male,Has relevent experience,Full time course,Graduate,STEM,8,50-99,Pvt Ltd,1,41,0
606,city_160,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,8,Oct-49,Pvt Ltd,1,10,0
23645,city_36,0.893,Male,Has relevent experience,no_enrollment,Masters,STEM,10,50-99,Pvt Ltd,2,58,0
18173,city_149,0.689,Male,Has relevent experience,Full time course,Graduate,STEM,16,<10,Early Stage Startup,4,51,0
15387,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,3,500-999,Funded Startup,1,113,0
27359,city_11,0.55,Male,Has relevent experience,Part time course,Masters,STEM,9,50-99,Pvt Ltd,3,10,1
23482,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,1000-4999,Pvt Ltd,>4,56,0
29523,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,Humanities,>20,50-99,NGO,1,67,0
32858,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,18,Oct-49,Early Stage Startup,1,178,0
23898,city_136,0.897,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,10000+,Pvt Ltd,2,128,0
18729,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,10000+,Pvt Ltd,2,45,0
23717,city_50,0.896,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,never,72,0
